Ref,Author_Year,Location,Lat,Long,Precip_mm,Temp_C,Precip_avg_mm,Temp_avg_C,IPCC_climclass,Soil_Texture,Soil_Class,Soil_Sand_perc,Soil_Silt_perc,Soil_Clay_perc,Soil_SOC_perc,Soil_SON_perc,Soil_BD_gcm3,pH,CEC,Man_PreCrop,Man_LandType,Man_Crop,Man_Management,n_measurements,Method,Chamber_Area_m2,Chamber_Closure_min,Chamber_Int,Chamber_out,n_measurements_2,Year_type,Year,Duration,Reps,Fert_Type,Fert_Mode_App,Fert_n_App,n_Crops,Residues,tillage,till_depth,cover_crop,Irrigation_YN,Liming,N_App_Rate_kgN_ha,N_uptake_kgN_ha,N2O_kgN2O-N_ha,N2O_se_kgN2O-N_ha,N2O_Interp_Method,EF,deltaEF,CropType,FertType,STD,avgPrecip,avgTemp,SoilTexture,SoilTexture2,PrecipClass,TempClass
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Hyde et al. 2006,Ireland,52,-6,NA,NA,1014,NA,NA,loam,NA,44,38,18,3.2,0.28,1.23,5.8,NA,Grassland,grassland,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,UREA AND CAN AND ORGANIC (DUNG+URINE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03,NA,NA,NA,NA,1397.621,10.171,loam,Medium,avg,warm temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,None,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,None,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,Rye,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,Rye,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,None,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,Rye,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,None,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,None,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,Rye,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,Rye,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,None,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,Rye,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,Rye,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,None,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,None,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,Rye,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,Rye,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Iqbal et al. 2015,USA,42.02,-93.77,NA,NA,872,NA,NA,loam,NA,NA,NA,NA,2.4,0.2,NA,6.4,NA,None,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,UAN,side dress injection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,879.976,9.251,loam,Medium,dry,cool temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,CK+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,CK+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,UREA+PK,broadcast+sidedress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,UREA+PK,broadcast+sidedress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,UREA+PK,broadcast+sidedress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,UREA+PK,broadcast+sidedress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,UREA+PK,broadcast+sidedress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,RESIN COATED UREA+PK,broadcast+sidedress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,RESIN COATED UREA+PK,broadcast+sidedress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,RESIN COATED UREA+PK,broadcast+sidedress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,RESIN COATED UREA+PK,broadcast+sidedress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Ji et al. 2012,China,31.97,119.3,NA,NA,1019,NA,NA,silty loam,NA,17,69,14,1.1,0.17,1.31,NA,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,RESIN COATED UREA+PK,broadcast+sidedress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,1510.897,1181.338,15.974,silt loam,Medium,avg,warm temperate
NA,Jiang et al. 2014,China,31.65,117.67,NA,NA,996,NA,NA,clay loam,NA,27,24,49,1.33,0.13,1.14,6.2,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1518.238,1168.091,16.414,clay,Fine,avg,warm temperate
NA,Jiang et al. 2014,China,31.65,117.67,NA,NA,996,NA,NA,clay loam,NA,27,24,49,1.33,0.13,1.14,6.5,NA,Rice,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,UREA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97,NA,NA,NA,1518.238,1168.091,16.414,clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Wheat,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,CONTROL+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Maize,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,CONTROL+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Maize,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,UREA+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Wheat,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,UREA+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Maize,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,UREA+CA MG P+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Wheat,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,UREA+UREASE INHIBITOR+DCD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Maize,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,POLYMER COATED UREA+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Wheat,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,SULFUR UREA+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Wheat,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,POLYMER COATED UREA+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Maize,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,UREA+FORMALDEHYDE+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Wheat,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,UREA+FORMALDEHYDE+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jiang et al. 2010,China,32,118.8,NA,NA,1012,NA,NA,silty clay,NA,4,45,51,1.31,0.11,1.15,6.7,NA,Maize,cropland,wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,SULFUR UREA+PK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,1493.538,1097.985,15.747,silty clay,Fine,avg,warm temperate
NA,Jorgensen et al. 1997,Denmark,56.93,9.75,NA,NA,748,NA,NA,sandy loam,NA,75,17,5,1.2,0.09,NA,5.5,NA,NA,cropland,miscanthus,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,742.794,7.902,loamy sand,Coarse,dry,cool temperate
NA,Jorgensen et al. 1997,Denmark,56.93,9.75,NA,NA,748,NA,NA,sandy loam,NA,75,17,5,1.2,0.09,NA,5.5,NA,NA,cropland,rye,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,AN + CACO3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,742.794,7.902,loamy sand,Coarse,dry,cool temperate
NA,Jorgensen et al. 1997,Denmark,56.93,9.75,NA,NA,748,NA,NA,sandy loam,NA,75,17,5,1.2,0.09,NA,5.5,NA,NA,cropland,miscanthus,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,AN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,NA,NA,NA,NA,742.794,7.902,loamy sand,Coarse,dry,cool temperate
NA,Kaiser et al. 1998,Germany,52.24,10.45,NA,NA,NA,NA,NA,loamy silt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,oilseed rape,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA,NA,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,648.759,9.27,loamy silt,NA,dry,cool temperate
NA,Kaiser et al. 1998,Germany,52.24,10.45,NA,NA,NA,NA,NA,loamy silt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,sugar beet,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,648.759,9.27,loamy silt,NA,dry,cool temperate
NA,Kaiser et al. 1998,Germany,52.24,10.45,NA,NA,NA,NA,NA,loamy silt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,sugar beet,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,648.759,9.27,loamy silt,NA,dry,cool temperate
